"STATION","DATE","REPORT_TYPE","SOURCE","AWND","BackupDirection","BackupDistance","BackupDistanceUnit","BackupElements","BackupElevation","BackupElevationUnit","BackupEquipment","BackupLatitude","BackupLongitude","BackupName","CDSD","CLDD","DSNW","DailyAverageDewPointTemperature","DailyAverageDryBulbTemperature","DailyAverageRelativeHumidity","DailyAverageSeaLevelPressure","DailyAverageStationPressure","DailyAverageWetBulbTemperature","DailyAverageWindSpeed","DailyCoolingDegreeDays","DailyDepartureFromNormalAverageTemperature","DailyHeatingDegreeDays","DailyMaximumDryBulbTemperature","DailyMinimumDryBulbTemperature","DailyPeakWindDirection","DailyPeakWindSpeed","DailyPrecipitation","DailySnowDepth","DailySnowfall","DailySustainedWindDirection","DailySustainedWindSpeed","DailyWeather","HDSD","HTDD","HeavyFog","HourlyAltimeterSetting","HourlyDewPointTemperature","HourlyDryBulbTemperature","HourlyPrecipitation","HourlyPresentWeatherType","HourlyPressureChange","HourlyPressureTendency","HourlyRelativeHumidity","HourlySeaLevelPressure","HourlySkyConditions","HourlyStationPressure","HourlyVisibility","HourlyWetBulbTemperature","HourlyWindDirection","HourlyWindGustSpeed","HourlyWindSpeed","MonthlyAverageRH","MonthlyDaysWithGT001Precip","MonthlyDaysWithGT010Precip","MonthlyDaysWithGT32Temp","MonthlyDaysWithGT90Temp","MonthlyDaysWithLT0Temp","MonthlyDaysWithLT32Temp","MonthlyDepartureFromNormalAverageTemperature","MonthlyDepartureFromNormalCoolingDegreeDays","MonthlyDepartureFromNormalHeatingDegreeDays","MonthlyDepartureFromNormalMaximumTemperature","MonthlyDepartureFromNormalMinimumTemperature","MonthlyDepartureFromNormalPrecipitation","MonthlyDewpointTemperature","MonthlyGreatestPrecip","MonthlyGreatestPrecipDate","MonthlyGreatestSnowDepth","MonthlyGreatestSnowDepthDate","MonthlyGreatestSnowfall","MonthlyGreatestSnowfallDate","MonthlyMaxSeaLevelPressureValue","MonthlyMaxSeaLevelPressureValueDate","MonthlyMaxSeaLevelPressureValueTime","MonthlyMaximumTemperature","MonthlyMeanTemperature","MonthlyMinSeaLevelPressureValue","MonthlyMinSeaLevelPressureValueDate","MonthlyMinSeaLevelPressureValueTime","MonthlyMinimumTemperature","MonthlySeaLevelPressure","MonthlyStationPressure","MonthlyTotalLiquidPrecipitation","MonthlyTotalSnowfall","MonthlyWetBulb","NormalsCoolingDegreeDay","NormalsHeatingDegreeDay","REM","REPORT_TYPE","SOURCE","ShortDurationEndDate005","ShortDurationEndDate010","ShortDurationEndDate015","ShortDurationEndDate020","ShortDurationEndDate030","ShortDurationEndDate045","ShortDurationEndDate060","ShortDurationEndDate080","ShortDurationEndDate100","ShortDurationEndDate120","ShortDurationEndDate150","ShortDurationEndDate180","ShortDurationPrecipitationValue005","ShortDurationPrecipitationValue010","ShortDurationPrecipitationValue015","ShortDurationPrecipitationValue020","ShortDurationPrecipitationValue030","ShortDurationPrecipitationValue045","ShortDurationPrecipitationValue060","ShortDurationPrecipitationValue080","ShortDurationPrecipitationValue100","ShortDurationPrecipitationValue120","ShortDurationPrecipitationValue150","ShortDurationPrecipitationValue180","Sunrise","Sunset","TStorms","WindEquipmentChangeDate"
"72292023191","2001-09-25T23:59:00","SOD  ","6",,,,,,,,,,,,,,,,"78",,,"28.16",,"11.9","13","10.6","0","86","69","290","29","0.00",,,"310","22",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SOD54524 HR PRECIPITATION (IN): 0.00 24 HR MAX TEMP (F): 8624 HR MAX TEMP TIME (LST):1253 24 HR MIN TEMP (F): 6924 HR MIN TEMP TIME (LST):1754 AVERAGE STATION PRESSURE:28.16  PEAK WIND SPEED (MPH): 29 PEAK WIND DIR (DEG):290 PEAK WIND TIME (LST):0023  FASTEST 2MIN SPEED (MPH): 22FASTEST 2MIN DIR (DEG):310 FASTEST 2MIN TIME (LST):0638 AVERAGE WIND SPEED (MPH):11.9 24 HR AVG TEMP (F):78 HOURLY INCREMENTAL PRECIPITATION VALUES (IN):.00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00","SOD  ","6",,,,,,,,,,,,,,,,,,,,,,,,,"0544","1746",,
"72292023191","2001-09-26T23:59:00","SOD  ","6",,,,,,,,,,,,,,,,"80",,,"28.11",,"3.6","15","12.8","0","87","73","320","13","0.00",,,"320","9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SOD54524 HR PRECIPITATION (IN): 0.00 24 HR MAX TEMP (F): 8724 HR MAX TEMP TIME (LST):1253 24 HR MIN TEMP (F): 7324 HR MIN TEMP TIME (LST):0216 AVERAGE STATION PRESSURE:28.11  PEAK WIND SPEED (MPH): 13 PEAK WIND DIR (DEG):320 PEAK WIND TIME (LST):1146  FASTEST 2MIN SPEED (MPH):  9FASTEST 2MIN DIR (DEG):320 FASTEST 2MIN TIME (LST):1147 AVERAGE WIND SPEED (MPH): 3.6 24 HR AVG TEMP (F):80 HOURLY INCREMENTAL PRECIPITATION VALUES (IN):.00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00","SOD  ","6",,,,,,,,,,,,,,,,,,,,,,,,,"0544","1745",,
"72292023191","2001-09-27T23:59:00","SOD  ","6",,,,,,,,,,,,,,,,"77",,,"28.12",,"4.7","12","9.9","0","86","68","260","12","0.00",,,"250","9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SOD54524 HR PRECIPITATION (IN): 0.00 24 HR MAX TEMP (F): 8624 HR MAX TEMP TIME (LST):1207 24 HR MIN TEMP (F): 6824 HR MIN TEMP TIME (LST):1942 AVERAGE STATION PRESSURE:28.12  PEAK WIND SPEED (MPH): 12 PEAK WIND DIR (DEG):260 PEAK WIND TIME (LST):1423  FASTEST 2MIN SPEED (MPH):  9FASTEST 2MIN DIR (DEG):250 FASTEST 2MIN TIME (LST):1425 AVERAGE WIND SPEED (MPH): 4.7 24 HR AVG TEMP (F):77 HOURLY INCREMENTAL PRECIPITATION VALUES (IN):.00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00","SOD  ","6",,,,,,,,,,,,,,,,,,,,,,,,,"0545","1744",,
"72292023191","2001-09-28T23:59:00","SOD  ","6",,,,,,,,,,,,,,,,"75",,,"28.11",,"5.3","10","8.1","0","81","69","260","14","0.00",,,"250","12",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SOD54524 HR PRECIPITATION (IN): 0.00 24 HR MAX TEMP (F): 8124 HR MAX TEMP TIME (LST):1136 24 HR MIN TEMP (F): 6924 HR MIN TEMP TIME (LST):1923 AVERAGE STATION PRESSURE:28.11  PEAK WIND SPEED (MPH): 14 PEAK WIND DIR (DEG):260 PEAK WIND TIME (LST):1557  FASTEST 2MIN SPEED (MPH): 12FASTEST 2MIN DIR (DEG):250 FASTEST 2MIN TIME (LST):1558 AVERAGE WIND SPEED (MPH): 5.3 24 HR AVG TEMP (F):75 HOURLY INCREMENTAL PRECIPITATION VALUES (IN):.00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00","SOD  ","6",,,,,,,,,,,,,,,,,,,,,,,,,"0546","1742",,
"72292023191","2001-09-29T23:59:00","SOD  ","6",,,,,,,,,,,,,,,,"77",,,"28.08",,"3.3","12","10.2","0","87","66","360","9","0.00",,,"300","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SOD54524 HR PRECIPITATION (IN): 0.00 24 HR MAX TEMP (F): 8724 HR MAX TEMP TIME (LST):1350 24 HR MIN TEMP (F): 6624 HR MIN TEMP TIME (LST):0617 AVERAGE STATION PRESSURE:28.08  PEAK WIND SPEED (MPH):  9 PEAK WIND DIR (DEG):360 PEAK WIND TIME (LST):1319  FASTEST 2MIN SPEED (MPH):  7FASTEST 2MIN DIR (DEG):300 FASTEST 2MIN TIME (LST):1426 AVERAGE WIND SPEED (MPH): 3.3 24 HR AVG TEMP (F):77 HOURLY INCREMENTAL PRECIPITATION VALUES (IN):.00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00","SOD  ","6",,,,,,,,,,,,,,,,,,,,,,,,,"0546","1741",,
"72292023191","2001-09-30T23:59:00","SOD  ","6",,,,,,,,,,,,,,,,"81",,,"28.15",,"4.9","16","14.4","0","93","68","110","24","0.00",,,"110","16",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SOD52324 HR PRECIPITATION (IN): 0.00 24 HR MAX TEMP (F): 9324 HR MAX TEMP TIME (LST):1219 24 HR MIN TEMP (F): 6824 HR MIN TEMP TIME (LST):2351 AVERAGE STATION PRESSURE:28.15  PEAK WIND SPEED (MPH): 24 PEAK WIND DIR (DEG):110 PEAK WIND TIME (LST):1947  FASTEST 2MIN SPEED (MPH): 16FASTEST 2MIN DIR (DEG):110 FASTEST 2MIN TIME (LST):1949 AVERAGE WIND SPEED (MPH): 4.9 HOURLY INCREMENTAL PRECIPITATION VALUES (IN):.00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00","SOD  ","6",,,,,,,,,,,,,,,,,,,,,,,,,"0547","1740",,
"72292023191","2001-09-30T23:59:00","SOM  ","6","6.0",,,,,,,,,,,"607","148",,,,,,,,,,,,,,,,,,,,,,"169","57",,,,,,,,,,,,,,,,,,,"0","0","0","1s","0","0","-0.4","-6","6","0.5","-1.3","-0.21",,"0.00",,,,,,"30.01","20","1125","75.9","68.1","29.68","29","1629","60.2","29.87","28.19","0.00",,,"154","51","SOM712PCP MTOT: 0.00 DEPNRM: 0.00 PCP GT 24HRS: 0.00 DAYS W/PCP >=.01: 0 DAYS W/PCP >=.10: 0 DAYS W/PCP >=1.00:  MSDP AMTS W/DATE-TIME TAGS:MIN:5  .00    /     MIN:10  .00    /     MIN:15  .00    /     MIN:20  .00    /     MIN:30  .00    /     MIN:45  .00    /     MIN:60  .00    /     MIN:80  .00    /     MIN:100  .00    /     MIN:120  .00    /     MIN:150  .00    /     MIN:180  .00    /     SN GT DP ON GRND:0 DATE(S):0  AVG DLY MIN: 60.2 AVG DLY MAX: 75.9 AVG MLY TMP: 68.1 DAYS MAX <=32:  DAYS MAX >=70: 1 DAYS MAX >=90: 1 DAYS MIN <=32: 0 DAYS MIN  <=0: 0 AVG STP:28.19  AVG SLP:29.87  LWST SLP:29.68 DATE/TIME:291629 HGST SLP:30.01 DATE/TIME:201125 HDD MTH TOT:  55 DEP NORM:-255 CDD MTH TOT: 151 DEP NORM:-255","SOM  ","6",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"72292023191","2001-10-01T23:59:00","SOD  ","6",,,,,,,,,,,,,,,,"79s",,,"28.20",,"7.2","14s","12.5s","0s","86","71s","280","16","0.00",,,"260","13",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SOD60524 HR PRECIPITATION (IN): 0.00 TOTAL SUNSHINE (MINUTES):   0 PERCENT POSSIBLE SUNSHINE:  0 24 HR MAX TEMP (F): 8624 HR MAX TEMP TIME (LST):0937 24 HR MIN TEMP (F): 7124 HR MIN TEMP TIME (LST):0007 AVERAGE STATION PRESSURE:28.20  PEAK WIND SPEED (MPH): 16 PEAK WIND DIR (DEG):280 PEAK WIND TIME (LST):2005  FASTEST 2MIN SPEED (MPH): 13FASTEST 2MIN DIR (DEG):260 FASTEST 2MIN TIME (LST):2006 AVERAGE WIND SPEED (MPH): 7.2 24 HR AVG TEMP (F):79 HOURLY INCREMENTAL PRECIPITATION VALUES (IN):.00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00","SOD  ","6",,,,,,,,,,,,,,,,,,,,,,,,,"0548","1738",,
"72292023191","2001-10-02T23:59:00","SOD  ","6",,,,,,,,,,,,,,,,"79",,,"28.20",,"4.9","14","12.6","0","86","72","260","12","0.00",,,"260","10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SOD58324 HR PRECIPITATION (IN): 0.00 TOTAL SUNSHINE (MINUTES):   0 PERCENT POSSIBLE SUNSHINE:  0 24 HR MAX TEMP (F): 8624 HR MAX TEMP TIME (LST):0952 24 HR MIN TEMP (F): 7224 HR MIN TEMP TIME (LST):2345 AVERAGE STATION PRESSURE:28.20  PEAK WIND SPEED (MPH): 12 PEAK WIND DIR (DEG):260 PEAK WIND TIME (LST):1803  FASTEST 2MIN SPEED (MPH): 10FASTEST 2MIN DIR (DEG):260 FASTEST 2MIN TIME (LST):1804 AVERAGE WIND SPEED (MPH): 4.9 HOURLY INCREMENTAL PRECIPITATION VALUES (IN):.00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00","SOD  ","6",,,,,,,,,,,,,,,,,,,,,,,,,"0549","1737",,
"72292023191","2001-10-03T23:59:00","SOD  ","6",,,,,,,,,,,,,,,,"66",,,"28.25",,"5.4","1","-0.2","0","75","57","240","13","0.00",,,"240","10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SOD54524 HR PRECIPITATION (IN): 0.00 24 HR MAX TEMP (F): 7524 HR MAX TEMP TIME (LST):1538 24 HR MIN TEMP (F): 5724 HR MIN TEMP TIME (LST):2346 AVERAGE STATION PRESSURE:28.25  PEAK WIND SPEED (MPH): 13 PEAK WIND DIR (DEG):240 PEAK WIND TIME (LST):1707  FASTEST 2MIN SPEED (MPH): 10FASTEST 2MIN DIR (DEG):240 FASTEST 2MIN TIME (LST):1709 AVERAGE WIND SPEED (MPH): 5.4 24 HR AVG TEMP (F):66 HOURLY INCREMENTAL PRECIPITATION VALUES (IN):.00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00","SOD  ","6",,,,,,,,,,,,,,,,,,,,,,,,,"0549","1736",,
"72292023191","2001-10-04T23:59:00","SOD  ","6",,,,,,,,,,,,,,,,"61",,,"28.25",,"4.8","0","-5.1","4","66","55","260","14","0.00",,,"260","13",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SOD54524 HR PRECIPITATION (IN): 0.00 24 HR MAX TEMP (F): 6624 HR MAX TEMP TIME (LST):1320 24 HR MIN TEMP (F): 5524 HR MIN TEMP TIME (LST):0236 AVERAGE STATION PRESSURE:28.25  PEAK WIND SPEED (MPH): 14 PEAK WIND DIR (DEG):260 PEAK WIND TIME (LST):1831  FASTEST 2MIN SPEED (MPH): 13FASTEST 2MIN DIR (DEG):260 FASTEST 2MIN TIME (LST):1833 AVERAGE WIND SPEED (MPH): 4.8 24 HR AVG TEMP (F):61 HOURLY INCREMENTAL PRECIPITATION VALUES (IN):.00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00","SOD  ","6",,,,,,,,,,,,,,,,,,,,,,,,,"0550","1734",,
"72292023191","2001-10-05T23:59:00","SOD  ","6",,,,,,,,,,,,,,,,"57",,,"28.25",,"5.8","0","-9.0","8","59","54","250","15","0.00",,,"230","13",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SOD60524 HR PRECIPITATION (IN): 0.00 TOTAL SUNSHINE (MINUTES):   0 PERCENT POSSIBLE SUNSHINE:  0 24 HR MAX TEMP (F): 5924 HR MAX TEMP TIME (LST):1054 24 HR MIN TEMP (F): 5424 HR MIN TEMP TIME (LST):1820 AVERAGE STATION PRESSURE:28.25  PEAK WIND SPEED (MPH): 15 PEAK WIND DIR (DEG):250 PEAK WIND TIME (LST):1647  FASTEST 2MIN SPEED (MPH): 13FASTEST 2MIN DIR (DEG):230 FASTEST 2MIN TIME (LST):1642 AVERAGE WIND SPEED (MPH): 5.8 24 HR AVG TEMP (F):57 HOURLY INCREMENTAL PRECIPITATION VALUES (IN):.00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00","SOD  ","6",,,,,,,,,,,,,,,,,,,,,,,,,"0551","1733",,
"72292023191","2001-10-06T23:59:00","SOD  ","6",,,,,,,,,,,,,,,,"58",,,"28.27",,"4.7","0","-7.9","7","61","54","100","13","0.00",,,"100","12",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SOD60524 HR PRECIPITATION (IN): 0.00 TOTAL SUNSHINE (MINUTES):   0 PERCENT POSSIBLE SUNSHINE:  0 24 HR MAX TEMP (F): 6124 HR MAX TEMP TIME (LST):1417 24 HR MIN TEMP (F): 5424 HR MIN TEMP TIME (LST):0604 AVERAGE STATION PRESSURE:28.27  PEAK WIND SPEED (MPH): 13 PEAK WIND DIR (DEG):100 PEAK WIND TIME (LST):0434  FASTEST 2MIN SPEED (MPH): 12FASTEST 2MIN DIR (DEG):100 FASTEST 2MIN TIME (LST):0433 AVERAGE WIND SPEED (MPH): 4.7 24 HR AVG TEMP (F):58 HOURLY INCREMENTAL PRECIPITATION VALUES (IN):.00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00","SOD  ","6",,,,,,,,,,,,,,,,,,,,,,,,,"0551","1732",,
"72292023191","2001-10-07T23:59:00","SOD  ","6",,,,,,,,,,,,,,,,"57",,,"28.30",,"6.7","0","-8.7","8","60","54","260","18","0.00",,,"250","15",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SOD60524 HR PRECIPITATION (IN): 0.00 TOTAL SUNSHINE (MINUTES):   0 PERCENT POSSIBLE SUNSHINE:  0 24 HR MAX TEMP (F): 6024 HR MAX TEMP TIME (LST):1456 24 HR MIN TEMP (F): 5424 HR MIN TEMP TIME (LST):2359 AVERAGE STATION PRESSURE:28.30  PEAK WIND SPEED (MPH): 18 PEAK WIND DIR (DEG):260 PEAK WIND TIME (LST):1514  FASTEST 2MIN SPEED (MPH): 15FASTEST 2MIN DIR (DEG):250 FASTEST 2MIN TIME (LST):1515 AVERAGE WIND SPEED (MPH): 6.7 24 HR AVG TEMP (F):57 HOURLY INCREMENTAL PRECIPITATION VALUES (IN):.00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00","SOD  ","6",,,,,,,,,,,,,,,,,,,,,,,,,"0552","1730",,
"72292023191","2001-10-08T23:59:00","SOD  ","6",,,,,,,,,,,,,,,,"57",,,"28.30",,"7.1","0","-8.6","8","60","53","230","17","0.01s",,,"240","15",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SOD60524 HR PRECIPITATION (IN): 0.01 TOTAL SUNSHINE (MINUTES):   0 PERCENT POSSIBLE SUNSHINE:  0 24 HR MAX TEMP (F): 6024 HR MAX TEMP TIME (LST):1214 24 HR MIN TEMP (F): 5324 HR MIN TEMP TIME (LST):2139 AVERAGE STATION PRESSURE:28.30  PEAK WIND SPEED (MPH): 17 PEAK WIND DIR (DEG):230 PEAK WIND TIME (LST):1611  FASTEST 2MIN SPEED (MPH): 15FASTEST 2MIN DIR (DEG):240 FASTEST 2MIN TIME (LST):1558 AVERAGE WIND SPEED (MPH): 7.1 24 HR AVG TEMP (F):57 HOURLY INCREMENTAL PRECIPITATION VALUES (IN):.00  .00  .01  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00","SOD  ","6",,,,,,,,,,,,,,,,,,,,,,,,,"0553","1729",,
"72292023191","2001-10-09T23:59:00","SOD  ","6",,,,,,,,,,,,,,,,"58",,,"28.27",,"4.1","0","-7.5","7","62","54","070","13","T",,,"040","9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SOD60524 HR PRECIPITATION (IN):  T   TOTAL SUNSHINE (MINUTES):   0 PERCENT POSSIBLE SUNSHINE:  0 24 HR MAX TEMP (F): 6224 HR MAX TEMP TIME (LST):1214 24 HR MIN TEMP (F): 5424 HR MIN TEMP TIME (LST):0801 AVERAGE STATION PRESSURE:28.27  PEAK WIND SPEED (MPH): 13 PEAK WIND DIR (DEG): 70 PEAK WIND TIME (LST):0532  FASTEST 2MIN SPEED (MPH):  9FASTEST 2MIN DIR (DEG): 40 FASTEST 2MIN TIME (LST):1128 AVERAGE WIND SPEED (MPH): 4.1 24 HR AVG TEMP (F):58 HOURLY INCREMENTAL PRECIPITATION VALUES (IN):.00  .00   T   .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00","SOD  ","6",,,,,,,,,,,,,,,,,,,,,,,,,"0554","1728",,
"72292023191","2001-10-10T23:59:00","SOD  ","6",,,,,,,,,,,,,,,,"65",,,"28.30",,"6.5","0","-0.4","0","75","55","320","16","0.00s",,,"310","13",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SOD60524 HR PRECIPITATION (IN): 0.00 TOTAL SUNSHINE (MINUTES):   0 PERCENT POSSIBLE SUNSHINE:  0 24 HR MAX TEMP (F): 7524 HR MAX TEMP TIME (LST):1628 24 HR MIN TEMP (F): 5524 HR MIN TEMP TIME (LST):0831 AVERAGE STATION PRESSURE:28.30  PEAK WIND SPEED (MPH): 16 PEAK WIND DIR (DEG):320 PEAK WIND TIME (LST):2007  FASTEST 2MIN SPEED (MPH): 13FASTEST 2MIN DIR (DEG):310 FASTEST 2MIN TIME (LST):2021 AVERAGE WIND SPEED (MPH): 6.5 24 HR AVG TEMP (F):65 HOURLY INCREMENTAL PRECIPITATION VALUES (IN):.00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00","SOD  ","6",,,,,,,,,,,,,,,,,,,,,,,,,"0554","1726",,
"72292023191","2001-10-11T23:59:00","SOD  ","6",,,,,,,,,,,,,,,,"66",,,"28.25",,"6.8","1","0.7","0","75","56","230","17","0.00s",,,"230","14",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SOD60524 HR PRECIPITATION (IN): 0.00 TOTAL SUNSHINE (MINUTES):   0 PERCENT POSSIBLE SUNSHINE:  0 24 HR MAX TEMP (F): 7524 HR MAX TEMP TIME (LST):1110 24 HR MIN TEMP (F): 5624 HR MIN TEMP TIME (LST):2214 AVERAGE STATION PRESSURE:28.25  PEAK WIND SPEED (MPH): 17 PEAK WIND DIR (DEG):230 PEAK WIND TIME (LST):1315  FASTEST 2MIN SPEED (MPH): 14FASTEST 2MIN DIR (DEG):230 FASTEST 2MIN TIME (LST):1315 AVERAGE WIND SPEED (MPH): 6.8 24 HR AVG TEMP (F):66 HOURLY INCREMENTAL PRECIPITATION VALUES (IN):.00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00","SOD  ","6",,,,,,,,,,,,,,,,,,,,,,,,,"0555","1725",,
"72292023191","2001-10-12T23:59:00","SOD  ","6",,,,,,,,,,,,,,,,"69",,,"28.23",,"6.2","4","3.8","0","84","54","110","18","0.00s",,,"120","15",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SOD60524 HR PRECIPITATION (IN): 0.00 TOTAL SUNSHINE (MINUTES):   0 PERCENT POSSIBLE SUNSHINE:  0 24 HR MAX TEMP (F): 8424 HR MAX TEMP TIME (LST):1501 24 HR MIN TEMP (F): 5424 HR MIN TEMP TIME (LST):0452 AVERAGE STATION PRESSURE:28.23  PEAK WIND SPEED (MPH): 18 PEAK WIND DIR (DEG):110 PEAK WIND TIME (LST):0916  FASTEST 2MIN SPEED (MPH): 15FASTEST 2MIN DIR (DEG):120 FASTEST 2MIN TIME (LST):0938 AVERAGE WIND SPEED (MPH): 6.2 24 HR AVG TEMP (F):69 HOURLY INCREMENTAL PRECIPITATION VALUES (IN):.00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00","SOD  ","6",,,,,,,,,,,,,,,,,,,,,,,,,"0556","1724",,
"72292023191","2001-10-13T23:59:00","SOD  ","6",,,,,,,,,,,,,,,,"76",,,"28.22",,"4.9","11","10.9","0","82","69","270","13","0.00s",,,"290","10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SOD60524 HR PRECIPITATION (IN): 0.00 TOTAL SUNSHINE (MINUTES):   0 PERCENT POSSIBLE SUNSHINE:  0 24 HR MAX TEMP (F): 8224 HR MAX TEMP TIME (LST):1119 24 HR MIN TEMP (F): 6924 HR MIN TEMP TIME (LST):2343 AVERAGE STATION PRESSURE:28.22  PEAK WIND SPEED (MPH): 13 PEAK WIND DIR (DEG):270 PEAK WIND TIME (LST):1619  FASTEST 2MIN SPEED (MPH): 10FASTEST 2MIN DIR (DEG):290 FASTEST 2MIN TIME (LST):1652 AVERAGE WIND SPEED (MPH): 4.9 24 HR AVG TEMP (F):76 HOURLY INCREMENTAL PRECIPITATION VALUES (IN):.00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00","SOD  ","6",,,,,,,,,,,,,,,,,,,,,,,,,"0557","1723",,
"72292023191","2001-10-14T23:59:00","SOD  ","6",,,,,,,,,,,,,,,,"77",,,"28.20",,"2.4","12","12.0","0","83","70","220","9","0.00s",,,"230","8",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SOD60524 HR PRECIPITATION (IN): 0.00 TOTAL SUNSHINE (MINUTES):   0 PERCENT POSSIBLE SUNSHINE:  0 24 HR MAX TEMP (F): 8324 HR MAX TEMP TIME (LST):1528 24 HR MIN TEMP (F): 7024 HR MIN TEMP TIME (LST):0646 AVERAGE STATION PRESSURE:28.20  PEAK WIND SPEED (MPH):  9 PEAK WIND DIR (DEG):220 PEAK WIND TIME (LST):1554  FASTEST 2MIN SPEED (MPH):  8FASTEST 2MIN DIR (DEG):230 FASTEST 2MIN TIME (LST):1714 AVERAGE WIND SPEED (MPH): 2.4 24 HR AVG TEMP (F):77 HOURLY INCREMENTAL PRECIPITATION VALUES (IN):.00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00","SOD  ","6",,,,,,,,,,,,,,,,,,,,,,,,,"0557","1721",,
